label,frame,timestamp,confidence
focused,1,0.03333333333333333,tensor(0.8616)
focused,1,0.03333333333333333,tensor(0.7950)
focused,1,0.03333333333333333,tensor(0.7266)
focused,2,0.06666666666666667,tensor(0.9111)
focused,2,0.06666666666666667,tensor(0.8483)
focused,2,0.06666666666666667,tensor(0.6433)
unfocused,2,0.06666666666666667,tensor(0.5799)
focused,3,0.1,tensor(0.9148)
focused,3,0.1,tensor(0.8636)
focused,3,0.1,tensor(0.6280)
unfocused,3,0.1,tensor(0.6032)
focused,4,0.13333333333333333,tensor(0.9159)
focused,4,0.13333333333333333,tensor(0.8569)
unfocused,4,0.13333333333333333,tensor(0.7503)
focused,5,0.16666666666666666,tensor(0.9209)
focused,5,0.16666666666666666,tensor(0.8569)
unfocused,5,0.16666666666666666,tensor(0.7567)
focused,6,0.2,tensor(0.8399)
unfocused,6,0.2,tensor(0.7595)
focused,6,0.2,tensor(0.7327)
focused,6,0.2,tensor(0.6850)
focused,6,0.2,tensor(0.5555)
focused,7,0.23333333333333334,tensor(0.8332)
focused,7,0.23333333333333334,tensor(0.7844)
unfocused,7,0.23333333333333334,tensor(0.7591)
focused,7,0.23333333333333334,tensor(0.6766)
focused,8,0.26666666666666666,tensor(0.8567)
unfocused,8,0.26666666666666666,tensor(0.8342)
focused,8,0.26666666666666666,tensor(0.7045)
focused,8,0.26666666666666666,tensor(0.5847)
focused,9,0.3,tensor(0.8485)
unfocused,9,0.3,tensor(0.7951)
unfocused,9,0.3,tensor(0.7779)
focused,9,0.3,tensor(0.7111)
unfocused,10,0.3333333333333333,tensor(0.8394)
focused,10,0.3333333333333333,tensor(0.8076)
unfocused,10,0.3333333333333333,tensor(0.7579)
focused,10,0.3333333333333333,tensor(0.6636)
unfocused,11,0.36666666666666664,tensor(0.8642)
focused,11,0.36666666666666664,tensor(0.8168)
focused,11,0.36666666666666664,tensor(0.7947)
unfocused,11,0.36666666666666664,tensor(0.6993)
unfocused,12,0.4,tensor(0.8615)
focused,12,0.4,tensor(0.8307)
focused,12,0.4,tensor(0.7642)
unfocused,12,0.4,tensor(0.6760)
unfocused,13,0.43333333333333335,tensor(0.8579)
focused,13,0.43333333333333335,tensor(0.8064)
focused,13,0.43333333333333335,tensor(0.7832)
unfocused,13,0.43333333333333335,tensor(0.5722)
unfocused,14,0.4666666666666667,tensor(0.8194)
focused,14,0.4666666666666667,tensor(0.7761)
focused,14,0.4666666666666667,tensor(0.6583)
focused,14,0.4666666666666667,tensor(0.5932)
unfocused,15,0.5,tensor(0.8294)
focused,15,0.5,tensor(0.8055)
focused,15,0.5,tensor(0.6924)
focused,15,0.5,tensor(0.5983)
focused,16,0.5333333333333333,tensor(0.7923)
unfocused,16,0.5333333333333333,tensor(0.7832)
focused,16,0.5333333333333333,tensor(0.7806)
focused,16,0.5333333333333333,tensor(0.5807)
focused,17,0.5666666666666667,tensor(0.7602)
focused,17,0.5666666666666667,tensor(0.6414)
focused,17,0.5666666666666667,tensor(0.5842)
focused,18,0.6,tensor(0.7416)
focused,18,0.6,tensor(0.5883)
focused,18,0.6,tensor(0.5745)
focused,19,0.6333333333333333,tensor(0.8744)
focused,19,0.6333333333333333,tensor(0.6564)
focused,19,0.6333333333333333,tensor(0.6445)
focused,20,0.6666666666666666,tensor(0.8816)
focused,20,0.6666666666666666,tensor(0.6516)
focused,20,0.6666666666666666,tensor(0.6284)
focused,21,0.7,tensor(0.8212)
focused,21,0.7,tensor(0.6317)
focused,21,0.7,tensor(0.5705)
focused,22,0.7333333333333333,tensor(0.7875)
focused,22,0.7333333333333333,tensor(0.6927)
focused,22,0.7333333333333333,tensor(0.6420)
focused,23,0.7666666666666667,tensor(0.8106)
focused,23,0.7666666666666667,tensor(0.6951)
focused,23,0.7666666666666667,tensor(0.6377)
focused,24,0.8,tensor(0.7866)
focused,24,0.8,tensor(0.7149)
focused,24,0.8,tensor(0.6600)
focused,25,0.8333333333333334,tensor(0.7355)
focused,25,0.8333333333333334,tensor(0.6635)
focused,26,0.8666666666666667,tensor(0.7003)
unfocused,27,0.9,tensor(0.6750)
focused,27,0.9,tensor(0.6717)
focused,27,0.9,tensor(0.5769)
focused,28,0.9333333333333333,tensor(0.7237)
focused,28,0.9333333333333333,tensor(0.6009)
focused,30,1.0,tensor(0.5934)
focused,31,1.0333333333333334,tensor(0.5978)
unfocused,32,1.0666666666666667,tensor(0.8680)
unfocused,33,1.1,tensor(0.8137)
unfocused,33,1.1,tensor(0.5594)
unfocused,34,1.1333333333333333,tensor(0.7666)
unfocused,34,1.1333333333333333,tensor(0.5526)
unfocused,35,1.1666666666666667,tensor(0.9558)
unfocused,36,1.2,tensor(0.9518)
unfocused,37,1.2333333333333334,tensor(0.9524)
unfocused,38,1.2666666666666666,tensor(0.9427)
unfocused,39,1.3,tensor(0.9478)
unfocused,40,1.3333333333333333,tensor(0.9401)
unfocused,41,1.3666666666666667,tensor(0.9599)
unfocused,42,1.4,tensor(0.9555)
unfocused,43,1.4333333333333333,tensor(0.9369)
unfocused,44,1.4666666666666666,tensor(0.9542)
unfocused,45,1.5,tensor(0.9534)
unfocused,46,1.5333333333333334,tensor(0.9528)
unfocused,47,1.5666666666666667,tensor(0.9472)
unfocused,48,1.6,tensor(0.9593)
unfocused,49,1.6333333333333333,tensor(0.9541)
unfocused,50,1.6666666666666667,tensor(0.9596)
unfocused,51,1.7,tensor(0.9598)
unfocused,52,1.7333333333333334,tensor(0.9641)
unfocused,53,1.7666666666666666,tensor(0.9526)
unfocused,54,1.8,tensor(0.9513)
unfocused,55,1.8333333333333333,tensor(0.9501)
unfocused,56,1.8666666666666667,tensor(0.9618)
unfocused,57,1.9,tensor(0.9650)
unfocused,58,1.9333333333333333,tensor(0.9576)
unfocused,59,1.9666666666666666,tensor(0.9574)
unfocused,60,2.0,tensor(0.9574)
unfocused,61,2.033333333333333,tensor(0.9609)
unfocused,62,2.066666666666667,tensor(0.9577)
unfocused,63,2.1,tensor(0.9360)
unfocused,64,2.1333333333333333,tensor(0.7832)
unfocused,65,2.1666666666666665,tensor(0.7304)
unfocused,82,2.7333333333333334,tensor(0.6449)
unfocused,83,2.7666666666666666,tensor(0.7383)
unfocused,84,2.8,tensor(0.7444)
unfocused,85,2.8333333333333335,tensor(0.8928)
unfocused,86,2.8666666666666667,tensor(0.8981)
unfocused,87,2.9,tensor(0.9266)
unfocused,88,2.933333333333333,tensor(0.9507)
unfocused,89,2.966666666666667,tensor(0.9408)
unfocused,90,3.0,tensor(0.9401)
unfocused,91,3.033333333333333,tensor(0.9397)
unfocused,92,3.066666666666667,tensor(0.9397)
unfocused,93,3.1,tensor(0.9464)
unfocused,94,3.1333333333333333,tensor(0.9487)
unfocused,95,3.1666666666666665,tensor(0.9484)
unfocused,96,3.2,tensor(0.9433)
unfocused,97,3.2333333333333334,tensor(0.9429)
unfocused,98,3.2666666666666666,tensor(0.9378)
unfocused,99,3.3,tensor(0.9499)
unfocused,100,3.3333333333333335,tensor(0.9509)
unfocused,101,3.3666666666666667,tensor(0.9513)
unfocused,102,3.4,tensor(0.9531)
unfocused,103,3.433333333333333,tensor(0.9560)
unfocused,104,3.466666666666667,tensor(0.9563)
unfocused,105,3.5,tensor(0.9556)
unfocused,106,3.533333333333333,tensor(0.9560)
unfocused,107,3.566666666666667,tensor(0.9559)
unfocused,108,3.6,tensor(0.9564)
unfocused,109,3.6333333333333333,tensor(0.9563)
unfocused,110,3.6666666666666665,tensor(0.9555)
