label,frame,timestamp,confidence
focused,241,9.64,tensor(0.9397)
focused,241,9.64,tensor(0.9374)
focused,241,9.64,tensor(0.9230)
focused,241,9.64,tensor(0.9171)
focused,241,9.64,tensor(0.9073)
focused,241,9.64,tensor(0.8441)
focused,241,9.64,tensor(0.8422)
focused,241,9.64,tensor(0.8111)
focused,241,9.64,tensor(0.5528)
focused,242,9.68,tensor(0.9387)
focused,242,9.68,tensor(0.9387)
focused,242,9.68,tensor(0.9207)
focused,242,9.68,tensor(0.9113)
focused,242,9.68,tensor(0.9036)
focused,242,9.68,tensor(0.8484)
focused,242,9.68,tensor(0.8367)
focused,242,9.68,tensor(0.8106)
focused,242,9.68,tensor(0.6305)
focused,242,9.68,tensor(0.6083)
focused,243,9.72,tensor(0.9394)
focused,243,9.72,tensor(0.9387)
focused,243,9.72,tensor(0.9217)
focused,243,9.72,tensor(0.9123)
focused,243,9.72,tensor(0.8944)
focused,243,9.72,tensor(0.8785)
focused,243,9.72,tensor(0.8540)
focused,243,9.72,tensor(0.7918)
focused,243,9.72,tensor(0.7174)
focused,243,9.72,tensor(0.6512)
focused,244,9.76,tensor(0.9396)
focused,244,9.76,tensor(0.9375)
focused,244,9.76,tensor(0.9209)
focused,244,9.76,tensor(0.9185)
focused,244,9.76,tensor(0.8954)
focused,244,9.76,tensor(0.8809)
focused,244,9.76,tensor(0.8445)
focused,244,9.76,tensor(0.8312)
focused,244,9.76,tensor(0.7026)
focused,244,9.76,tensor(0.6992)
focused,244,9.76,tensor(0.6280)
focused,244,9.76,tensor(0.6093)
focused,245,9.8,tensor(0.9403)
focused,245,9.8,tensor(0.9370)
focused,245,9.8,tensor(0.9206)
focused,245,9.8,tensor(0.8930)
focused,245,9.8,tensor(0.8839)
focused,245,9.8,tensor(0.8812)
focused,245,9.8,tensor(0.8233)
focused,245,9.8,tensor(0.7727)
focused,245,9.8,tensor(0.7289)
focused,245,9.8,tensor(0.6955)
focused,245,9.8,tensor(0.6577)
focused,245,9.8,tensor(0.6319)
focused,246,9.84,tensor(0.9387)
focused,246,9.84,tensor(0.9367)
focused,246,9.84,tensor(0.9182)
focused,246,9.84,tensor(0.8946)
focused,246,9.84,tensor(0.8830)
focused,246,9.84,tensor(0.8241)
focused,246,9.84,tensor(0.7606)
focused,246,9.84,tensor(0.7595)
focused,246,9.84,tensor(0.6926)
focused,246,9.84,tensor(0.6773)
focused,246,9.84,tensor(0.6607)
focused,246,9.84,tensor(0.6162)
focused,247,9.88,tensor(0.9381)
focused,247,9.88,tensor(0.9353)
focused,247,9.88,tensor(0.9185)
focused,247,9.88,tensor(0.8988)
focused,247,9.88,tensor(0.8815)
focused,247,9.88,tensor(0.8486)
focused,247,9.88,tensor(0.7823)
focused,247,9.88,tensor(0.7091)
focused,247,9.88,tensor(0.6695)
focused,247,9.88,tensor(0.6296)
focused,247,9.88,tensor(0.5899)
focused,248,9.92,tensor(0.9372)
focused,248,9.92,tensor(0.9362)
focused,248,9.92,tensor(0.9201)
focused,248,9.92,tensor(0.8988)
focused,248,9.92,tensor(0.8834)
focused,248,9.92,tensor(0.8721)
focused,248,9.92,tensor(0.7956)
focused,248,9.92,tensor(0.6964)
focused,248,9.92,tensor(0.6959)
focused,248,9.92,tensor(0.6719)
focused,249,9.96,tensor(0.9374)
focused,249,9.96,tensor(0.9373)
focused,249,9.96,tensor(0.9206)
focused,249,9.96,tensor(0.8961)
focused,249,9.96,tensor(0.8824)
focused,249,9.96,tensor(0.8800)
focused,249,9.96,tensor(0.8075)
focused,249,9.96,tensor(0.6932)
focused,249,9.96,tensor(0.6498)
focused,249,9.96,tensor(0.6204)
focused,250,10.0,tensor(0.9396)
focused,250,10.0,tensor(0.9338)
focused,250,10.0,tensor(0.9283)
focused,250,10.0,tensor(0.9042)
focused,250,10.0,tensor(0.8864)
focused,250,10.0,tensor(0.8646)
focused,250,10.0,tensor(0.8177)
focused,250,10.0,tensor(0.7192)
focused,250,10.0,tensor(0.6757)
focused,251,10.04,tensor(0.9368)
focused,251,10.04,tensor(0.9269)
focused,251,10.04,tensor(0.9027)
focused,251,10.04,tensor(0.8850)
focused,251,10.04,tensor(0.8847)
focused,251,10.04,tensor(0.8372)
focused,251,10.04,tensor(0.7928)
focused,251,10.04,tensor(0.7845)
focused,251,10.04,tensor(0.6536)
focused,252,10.08,tensor(0.9391)
focused,252,10.08,tensor(0.9286)
focused,252,10.08,tensor(0.8978)
focused,252,10.08,tensor(0.8901)
focused,252,10.08,tensor(0.8863)
focused,252,10.08,tensor(0.8230)
focused,252,10.08,tensor(0.7782)
focused,252,10.08,tensor(0.6724)
focused,252,10.08,tensor(0.6195)
focused,253,10.12,tensor(0.9335)
focused,253,10.12,tensor(0.9295)
focused,253,10.12,tensor(0.8929)
focused,253,10.12,tensor(0.8869)
focused,253,10.12,tensor(0.8246)
focused,253,10.12,tensor(0.8159)
focused,253,10.12,tensor(0.7996)
focused,253,10.12,tensor(0.6666)
focused,254,10.16,tensor(0.9319)
focused,254,10.16,tensor(0.9283)
focused,254,10.16,tensor(0.8988)
focused,254,10.16,tensor(0.8906)
focused,254,10.16,tensor(0.8883)
focused,254,10.16,tensor(0.8177)
focused,254,10.16,tensor(0.8075)
focused,254,10.16,tensor(0.6933)
focused,255,10.2,tensor(0.9335)
focused,255,10.2,tensor(0.9272)
focused,255,10.2,tensor(0.8988)
focused,255,10.2,tensor(0.8888)
focused,255,10.2,tensor(0.8286)
focused,255,10.2,tensor(0.7933)
focused,255,10.2,tensor(0.6154)
focused,255,10.2,tensor(0.6056)
focused,256,10.24,tensor(0.9313)
focused,256,10.24,tensor(0.9270)
focused,256,10.24,tensor(0.8987)
focused,256,10.24,tensor(0.8884)
focused,256,10.24,tensor(0.8696)
focused,256,10.24,tensor(0.8139)
focused,256,10.24,tensor(0.8041)
focused,256,10.24,tensor(0.6687)
focused,257,10.28,tensor(0.9305)
focused,257,10.28,tensor(0.9279)
focused,257,10.28,tensor(0.9030)
focused,257,10.28,tensor(0.8919)
focused,257,10.28,tensor(0.8730)
focused,257,10.28,tensor(0.8159)
focused,257,10.28,tensor(0.7825)
focused,257,10.28,tensor(0.7437)
focused,258,10.32,tensor(0.9282)
focused,258,10.32,tensor(0.9273)
focused,258,10.32,tensor(0.9121)
focused,258,10.32,tensor(0.8938)
focused,258,10.32,tensor(0.8372)
focused,258,10.32,tensor(0.8315)
focused,258,10.32,tensor(0.8171)
focused,258,10.32,tensor(0.7994)
focused,259,10.36,tensor(0.9284)
focused,259,10.36,tensor(0.9249)
focused,259,10.36,tensor(0.9056)
focused,259,10.36,tensor(0.8935)
focused,259,10.36,tensor(0.8331)
focused,259,10.36,tensor(0.8297)
focused,259,10.36,tensor(0.7997)
focused,259,10.36,tensor(0.7151)
focused,260,10.4,tensor(0.9302)
focused,260,10.4,tensor(0.9249)
focused,260,10.4,tensor(0.8986)
focused,260,10.4,tensor(0.8931)
focused,260,10.4,tensor(0.8348)
focused,260,10.4,tensor(0.8316)
focused,260,10.4,tensor(0.7911)
focused,260,10.4,tensor(0.7624)
focused,260,10.4,tensor(0.6285)
focused,261,10.44,tensor(0.9297)
focused,261,10.44,tensor(0.9258)
focused,261,10.44,tensor(0.8921)
focused,261,10.44,tensor(0.8614)
focused,261,10.44,tensor(0.8477)
focused,261,10.44,tensor(0.8313)
focused,261,10.44,tensor(0.8085)
focused,261,10.44,tensor(0.6803)
focused,261,10.44,tensor(0.5934)
focused,262,10.48,tensor(0.9308)
focused,262,10.48,tensor(0.9298)
focused,262,10.48,tensor(0.8966)
focused,262,10.48,tensor(0.8955)
focused,262,10.48,tensor(0.8602)
focused,262,10.48,tensor(0.8345)
focused,262,10.48,tensor(0.8241)
focused,262,10.48,tensor(0.6427)
focused,262,10.48,tensor(0.6121)
focused,263,10.52,tensor(0.9303)
focused,263,10.52,tensor(0.9277)
focused,263,10.52,tensor(0.8999)
focused,263,10.52,tensor(0.8972)
focused,263,10.52,tensor(0.8410)
focused,263,10.52,tensor(0.8409)
focused,263,10.52,tensor(0.8011)
unfocused,263,10.52,tensor(0.6954)
focused,264,10.56,tensor(0.9286)
focused,264,10.56,tensor(0.9267)
focused,264,10.56,tensor(0.8954)
focused,264,10.56,tensor(0.8567)
focused,264,10.56,tensor(0.8525)
focused,264,10.56,tensor(0.8481)
focused,264,10.56,tensor(0.8422)
unfocused,264,10.56,tensor(0.7416)
focused,265,10.6,tensor(0.9279)
focused,265,10.6,tensor(0.9264)
focused,265,10.6,tensor(0.8959)
focused,265,10.6,tensor(0.8702)
focused,265,10.6,tensor(0.8629)
focused,265,10.6,tensor(0.8493)
focused,265,10.6,tensor(0.8212)
focused,265,10.6,tensor(0.6266)
unfocused,265,10.6,tensor(0.6025)
focused,266,10.64,tensor(0.9277)
focused,266,10.64,tensor(0.9255)
focused,266,10.64,tensor(0.8962)
focused,266,10.64,tensor(0.8772)
focused,266,10.64,tensor(0.8736)
focused,266,10.64,tensor(0.8572)
focused,266,10.64,tensor(0.8011)
focused,266,10.64,tensor(0.7636)
unfocused,266,10.64,tensor(0.5929)
focused,267,10.68,tensor(0.9280)
focused,267,10.68,tensor(0.9248)
focused,267,10.68,tensor(0.8936)
focused,267,10.68,tensor(0.8617)
focused,267,10.68,tensor(0.8548)
focused,267,10.68,tensor(0.8485)
focused,267,10.68,tensor(0.7901)
focused,267,10.68,tensor(0.7848)
unfocused,267,10.68,tensor(0.7037)
focused,268,10.72,tensor(0.9275)
focused,268,10.72,tensor(0.9266)
focused,268,10.72,tensor(0.8916)
focused,268,10.72,tensor(0.8679)
focused,268,10.72,tensor(0.8542)
focused,268,10.72,tensor(0.8478)
unfocused,268,10.72,tensor(0.7815)
focused,268,10.72,tensor(0.7696)
focused,268,10.72,tensor(0.7566)
focused,269,10.76,tensor(0.9260)
focused,269,10.76,tensor(0.9249)
focused,269,10.76,tensor(0.8896)
focused,269,10.76,tensor(0.8768)
focused,269,10.76,tensor(0.8242)
focused,269,10.76,tensor(0.8081)
unfocused,269,10.76,tensor(0.7900)
focused,269,10.76,tensor(0.7754)
focused,269,10.76,tensor(0.6882)
focused,270,10.8,tensor(0.9263)
focused,270,10.8,tensor(0.9247)
focused,270,10.8,tensor(0.8922)
focused,270,10.8,tensor(0.8832)
focused,270,10.8,tensor(0.8237)
focused,270,10.8,tensor(0.7992)
focused,270,10.8,tensor(0.7548)
unfocused,270,10.8,tensor(0.7436)
focused,270,10.8,tensor(0.7063)
focused,271,10.84,tensor(0.9274)
focused,271,10.84,tensor(0.9204)
focused,271,10.84,tensor(0.8893)
focused,271,10.84,tensor(0.8841)
focused,271,10.84,tensor(0.8278)
focused,271,10.84,tensor(0.7665)
unfocused,271,10.84,tensor(0.7357)
focused,271,10.84,tensor(0.7160)
focused,271,10.84,tensor(0.7119)
focused,272,10.88,tensor(0.9266)
focused,272,10.88,tensor(0.9185)
focused,272,10.88,tensor(0.8890)
focused,272,10.88,tensor(0.8489)
focused,272,10.88,tensor(0.8100)
focused,272,10.88,tensor(0.7001)
focused,272,10.88,tensor(0.6862)
unfocused,272,10.88,tensor(0.6530)
focused,272,10.88,tensor(0.5712)
focused,273,10.92,tensor(0.9254)
focused,273,10.92,tensor(0.9225)
focused,273,10.92,tensor(0.8862)
focused,273,10.92,tensor(0.8635)
focused,273,10.92,tensor(0.8384)
focused,273,10.92,tensor(0.7363)
focused,273,10.92,tensor(0.6544)
unfocused,273,10.92,tensor(0.6531)
unfocused,273,10.92,tensor(0.5966)
focused,274,10.96,tensor(0.9252)
focused,274,10.96,tensor(0.9252)
focused,274,10.96,tensor(0.8871)
focused,274,10.96,tensor(0.8432)
focused,274,10.96,tensor(0.7192)
unfocused,274,10.96,tensor(0.7130)
focused,274,10.96,tensor(0.6886)
focused,274,10.96,tensor(0.6411)
focused,275,11.0,tensor(0.9262)
focused,275,11.0,tensor(0.9255)
focused,275,11.0,tensor(0.8862)
focused,275,11.0,tensor(0.7701)
unfocused,275,11.0,tensor(0.7557)
focused,275,11.0,tensor(0.7362)
focused,275,11.0,tensor(0.6671)
unfocused,275,11.0,tensor(0.6040)
focused,275,11.0,tensor(0.5897)
focused,276,11.04,tensor(0.9251)
focused,276,11.04,tensor(0.9229)
focused,276,11.04,tensor(0.8853)
unfocused,276,11.04,tensor(0.8228)
focused,276,11.04,tensor(0.7563)
focused,276,11.04,tensor(0.7409)
focused,276,11.04,tensor(0.7085)
focused,276,11.04,tensor(0.6618)
unfocused,276,11.04,tensor(0.6347)
focused,276,11.04,tensor(0.5704)
focused,277,11.08,tensor(0.9235)
focused,277,11.08,tensor(0.9217)
focused,277,11.08,tensor(0.8856)
unfocused,277,11.08,tensor(0.8690)
focused,277,11.08,tensor(0.6916)
focused,277,11.08,tensor(0.6890)
focused,277,11.08,tensor(0.6542)
unfocused,277,11.08,tensor(0.6389)
focused,278,11.12,tensor(0.9229)
focused,278,11.12,tensor(0.9204)
focused,278,11.12,tensor(0.8851)
unfocused,278,11.12,tensor(0.8523)
focused,278,11.12,tensor(0.7522)
focused,278,11.12,tensor(0.7256)
focused,278,11.12,tensor(0.6857)
focused,279,11.16,tensor(0.9251)
focused,279,11.16,tensor(0.9245)
focused,279,11.16,tensor(0.8810)
unfocused,279,11.16,tensor(0.8045)
focused,279,11.16,tensor(0.7671)
focused,279,11.16,tensor(0.7559)
focused,279,11.16,tensor(0.7530)
focused,279,11.16,tensor(0.6171)
unfocused,279,11.16,tensor(0.6022)
focused,280,11.2,tensor(0.9265)
focused,280,11.2,tensor(0.9078)
focused,280,11.2,tensor(0.8802)
focused,280,11.2,tensor(0.8798)
unfocused,280,11.2,tensor(0.8656)
focused,280,11.2,tensor(0.7797)
focused,280,11.2,tensor(0.6473)
focused,280,11.2,tensor(0.6385)
unfocused,280,11.2,tensor(0.5612)
focused,281,11.24,tensor(0.9270)
focused,281,11.24,tensor(0.9204)
focused,281,11.24,tensor(0.8920)
focused,281,11.24,tensor(0.8798)
unfocused,281,11.24,tensor(0.8717)
focused,281,11.24,tensor(0.7776)
focused,281,11.24,tensor(0.6921)
focused,281,11.24,tensor(0.5561)
focused,282,11.28,tensor(0.9277)
focused,282,11.28,tensor(0.9146)
focused,282,11.28,tensor(0.8907)
unfocused,282,11.28,tensor(0.8878)
focused,282,11.28,tensor(0.8829)
focused,282,11.28,tensor(0.7780)
focused,282,11.28,tensor(0.6730)
focused,283,11.32,tensor(0.9267)
focused,283,11.32,tensor(0.9110)
focused,283,11.32,tensor(0.9053)
focused,283,11.32,tensor(0.8864)
unfocused,283,11.32,tensor(0.8649)
focused,283,11.32,tensor(0.7360)
focused,283,11.32,tensor(0.5894)
unfocused,283,11.32,tensor(0.5890)
focused,284,11.36,tensor(0.9267)
focused,284,11.36,tensor(0.9134)
focused,284,11.36,tensor(0.9035)
focused,284,11.36,tensor(0.8889)
unfocused,284,11.36,tensor(0.8417)
focused,284,11.36,tensor(0.6860)
focused,284,11.36,tensor(0.6824)
focused,285,11.4,tensor(0.9260)
focused,285,11.4,tensor(0.9203)
focused,285,11.4,tensor(0.8979)
focused,285,11.4,tensor(0.8904)
unfocused,285,11.4,tensor(0.8513)
focused,285,11.4,tensor(0.5777)
focused,285,11.4,tensor(0.5741)
focused,286,11.44,tensor(0.9271)
focused,286,11.44,tensor(0.9208)
focused,286,11.44,tensor(0.9091)
focused,286,11.44,tensor(0.8931)
unfocused,286,11.44,tensor(0.8010)
focused,286,11.44,tensor(0.7921)
focused,286,11.44,tensor(0.5834)
focused,287,11.48,tensor(0.9261)
focused,287,11.48,tensor(0.9141)
focused,287,11.48,tensor(0.9120)
focused,287,11.48,tensor(0.8914)
focused,287,11.48,tensor(0.7699)
focused,287,11.48,tensor(0.7033)
unfocused,287,11.48,tensor(0.6230)
focused,288,11.52,tensor(0.9264)
focused,288,11.52,tensor(0.9193)
focused,288,11.52,tensor(0.9085)
focused,288,11.52,tensor(0.8969)
focused,288,11.52,tensor(0.8914)
unfocused,288,11.52,tensor(0.6915)
focused,289,11.56,tensor(0.9266)
focused,289,11.56,tensor(0.9255)
focused,289,11.56,tensor(0.9090)
focused,289,11.56,tensor(0.9057)
focused,289,11.56,tensor(0.8921)
unfocused,289,11.56,tensor(0.7446)
focused,290,11.6,tensor(0.9321)
focused,290,11.6,tensor(0.9266)
focused,290,11.6,tensor(0.9197)
focused,290,11.6,tensor(0.9060)
focused,290,11.6,tensor(0.8944)
unfocused,290,11.6,tensor(0.7266)
focused,290,11.6,tensor(0.6254)
focused,291,11.64,tensor(0.9291)
focused,291,11.64,tensor(0.9220)
unfocused,291,11.64,tensor(0.9070)
focused,291,11.64,tensor(0.9050)
focused,291,11.64,tensor(0.8894)
focused,291,11.64,tensor(0.8812)
focused,292,11.68,tensor(0.9294)
unfocused,292,11.68,tensor(0.9141)
focused,292,11.68,tensor(0.9064)
focused,292,11.68,tensor(0.9015)
focused,292,11.68,tensor(0.8988)
focused,292,11.68,tensor(0.8897)
focused,293,11.72,tensor(0.9280)
focused,293,11.72,tensor(0.9096)
focused,293,11.72,tensor(0.8926)
focused,293,11.72,tensor(0.8899)
unfocused,293,11.72,tensor(0.8647)
focused,293,11.72,tensor(0.8485)
focused,293,11.72,tensor(0.6794)
focused,294,11.76,tensor(0.9269)
focused,294,11.76,tensor(0.9221)
focused,294,11.76,tensor(0.9088)
focused,294,11.76,tensor(0.8903)
focused,294,11.76,tensor(0.7785)
focused,294,11.76,tensor(0.7262)
unfocused,294,11.76,tensor(0.6261)
focused,294,11.76,tensor(0.5636)
focused,294,11.76,tensor(0.5567)
focused,295,11.8,tensor(0.9293)
focused,295,11.8,tensor(0.9258)
focused,295,11.8,tensor(0.9071)
focused,295,11.8,tensor(0.8893)
focused,295,11.8,tensor(0.7737)
focused,295,11.8,tensor(0.7730)
focused,295,11.8,tensor(0.7676)
focused,295,11.8,tensor(0.5834)
focused,296,11.84,tensor(0.9317)
focused,296,11.84,tensor(0.9315)
focused,296,11.84,tensor(0.9136)
focused,296,11.84,tensor(0.8992)
focused,296,11.84,tensor(0.8828)
focused,296,11.84,tensor(0.8432)
focused,296,11.84,tensor(0.7757)
focused,297,11.88,tensor(0.9378)
focused,297,11.88,tensor(0.9375)
focused,297,11.88,tensor(0.9215)
focused,297,11.88,tensor(0.9038)
focused,297,11.88,tensor(0.8860)
focused,297,11.88,tensor(0.8840)
focused,297,11.88,tensor(0.7582)
focused,298,11.92,tensor(0.9409)
focused,298,11.92,tensor(0.9364)
focused,298,11.92,tensor(0.9285)
focused,298,11.92,tensor(0.9020)
focused,298,11.92,tensor(0.8961)
focused,298,11.92,tensor(0.8820)
focused,298,11.92,tensor(0.7407)
focused,298,11.92,tensor(0.6117)
focused,299,11.96,tensor(0.9408)
focused,299,11.96,tensor(0.9356)
focused,299,11.96,tensor(0.9227)
focused,299,11.96,tensor(0.9004)
focused,299,11.96,tensor(0.8949)
focused,299,11.96,tensor(0.8875)
focused,299,11.96,tensor(0.7335)
focused,299,11.96,tensor(0.6372)
focused,300,12.0,tensor(0.9416)
focused,300,12.0,tensor(0.9371)
focused,300,12.0,tensor(0.9204)
focused,300,12.0,tensor(0.8961)
focused,300,12.0,tensor(0.8826)
focused,300,12.0,tensor(0.8813)
focused,300,12.0,tensor(0.7859)
focused,300,12.0,tensor(0.5745)
focused,301,12.04,tensor(0.9372)
focused,301,12.04,tensor(0.9341)
focused,301,12.04,tensor(0.9199)
focused,301,12.04,tensor(0.8943)
focused,301,12.04,tensor(0.8888)
focused,301,12.04,tensor(0.8523)
focused,301,12.04,tensor(0.8451)
focused,302,12.08,tensor(0.9348)
focused,302,12.08,tensor(0.9276)
focused,302,12.08,tensor(0.9214)
focused,302,12.08,tensor(0.9020)
focused,302,12.08,tensor(0.8828)
focused,302,12.08,tensor(0.8827)
focused,302,12.08,tensor(0.8680)
focused,303,12.12,tensor(0.9354)
focused,303,12.12,tensor(0.9245)
focused,303,12.12,tensor(0.9098)
focused,303,12.12,tensor(0.9025)
focused,303,12.12,tensor(0.8999)
focused,303,12.12,tensor(0.8848)
focused,303,12.12,tensor(0.8655)
focused,304,12.16,tensor(0.9359)
focused,304,12.16,tensor(0.9253)
focused,304,12.16,tensor(0.9184)
focused,304,12.16,tensor(0.9174)
focused,304,12.16,tensor(0.9145)
focused,304,12.16,tensor(0.9021)
focused,304,12.16,tensor(0.8858)
focused,305,12.2,tensor(0.9347)
focused,305,12.2,tensor(0.9322)
focused,305,12.2,tensor(0.9244)
focused,305,12.2,tensor(0.9122)
focused,305,12.2,tensor(0.9087)
focused,305,12.2,tensor(0.8956)
focused,305,12.2,tensor(0.8907)
unfocused,305,12.2,tensor(0.6406)
focused,306,12.24,tensor(0.9363)
focused,306,12.24,tensor(0.9340)
focused,306,12.24,tensor(0.9234)
focused,306,12.24,tensor(0.9166)
focused,306,12.24,tensor(0.9088)
focused,306,12.24,tensor(0.8915)
focused,306,12.24,tensor(0.8827)
unfocused,306,12.24,tensor(0.6769)
focused,307,12.28,tensor(0.9355)
focused,307,12.28,tensor(0.9344)
focused,307,12.28,tensor(0.9229)
focused,307,12.28,tensor(0.9124)
focused,307,12.28,tensor(0.8940)
focused,307,12.28,tensor(0.8914)
focused,307,12.28,tensor(0.8888)
focused,307,12.28,tensor(0.8756)
focused,308,12.32,tensor(0.9362)
focused,308,12.32,tensor(0.9354)
focused,308,12.32,tensor(0.9274)
focused,308,12.32,tensor(0.9123)
focused,308,12.32,tensor(0.9029)
focused,308,12.32,tensor(0.9021)
focused,308,12.32,tensor(0.9006)
focused,308,12.32,tensor(0.8739)
focused,309,12.36,tensor(0.9352)
focused,309,12.36,tensor(0.9341)
focused,309,12.36,tensor(0.9301)
focused,309,12.36,tensor(0.9251)
focused,309,12.36,tensor(0.9026)
focused,309,12.36,tensor(0.9002)
focused,309,12.36,tensor(0.8967)
focused,309,12.36,tensor(0.8747)
focused,310,12.4,tensor(0.9361)
focused,310,12.4,tensor(0.9351)
focused,310,12.4,tensor(0.9341)
focused,310,12.4,tensor(0.9309)
focused,310,12.4,tensor(0.9032)
focused,310,12.4,tensor(0.8983)
focused,310,12.4,tensor(0.8902)
focused,310,12.4,tensor(0.8730)
focused,311,12.44,tensor(0.9371)
focused,311,12.44,tensor(0.9355)
focused,311,12.44,tensor(0.9338)
focused,311,12.44,tensor(0.9281)
focused,311,12.44,tensor(0.8998)
focused,311,12.44,tensor(0.8932)
focused,311,12.44,tensor(0.8735)
focused,311,12.44,tensor(0.8547)
focused,312,12.48,tensor(0.9385)
focused,312,12.48,tensor(0.9361)
focused,312,12.48,tensor(0.9314)
focused,312,12.48,tensor(0.9242)
focused,312,12.48,tensor(0.9059)
focused,312,12.48,tensor(0.8965)
focused,312,12.48,tensor(0.8760)
focused,312,12.48,tensor(0.8502)
focused,313,12.52,tensor(0.9352)
focused,313,12.52,tensor(0.9340)
focused,313,12.52,tensor(0.9337)
focused,313,12.52,tensor(0.9125)
focused,313,12.52,tensor(0.9078)
focused,313,12.52,tensor(0.8949)
focused,313,12.52,tensor(0.8776)
focused,313,12.52,tensor(0.8417)
focused,314,12.56,tensor(0.9350)
focused,314,12.56,tensor(0.9317)
focused,314,12.56,tensor(0.9310)
focused,314,12.56,tensor(0.9206)
focused,314,12.56,tensor(0.9065)
focused,314,12.56,tensor(0.9005)
focused,314,12.56,tensor(0.8801)
focused,314,12.56,tensor(0.8297)
focused,315,12.6,tensor(0.9355)
focused,315,12.6,tensor(0.9301)
focused,315,12.6,tensor(0.9284)
focused,315,12.6,tensor(0.9237)
focused,315,12.6,tensor(0.9059)
focused,315,12.6,tensor(0.8982)
focused,315,12.6,tensor(0.8800)
focused,315,12.6,tensor(0.8032)
focused,316,12.64,tensor(0.9360)
focused,316,12.64,tensor(0.9313)
focused,316,12.64,tensor(0.9265)
focused,316,12.64,tensor(0.9191)
focused,316,12.64,tensor(0.9051)
focused,316,12.64,tensor(0.8876)
focused,316,12.64,tensor(0.8832)
focused,316,12.64,tensor(0.8212)
focused,317,12.68,tensor(0.9368)
focused,317,12.68,tensor(0.9286)
focused,317,12.68,tensor(0.9270)
focused,317,12.68,tensor(0.9214)
focused,317,12.68,tensor(0.9025)
focused,317,12.68,tensor(0.8861)
focused,317,12.68,tensor(0.8849)
focused,317,12.68,tensor(0.8148)
focused,318,12.72,tensor(0.9366)
focused,318,12.72,tensor(0.9284)
focused,318,12.72,tensor(0.9270)
focused,318,12.72,tensor(0.9163)
focused,318,12.72,tensor(0.9041)
focused,318,12.72,tensor(0.8830)
focused,318,12.72,tensor(0.8664)
focused,318,12.72,tensor(0.8377)
focused,319,12.76,tensor(0.9362)
focused,319,12.76,tensor(0.9313)
focused,319,12.76,tensor(0.9262)
focused,319,12.76,tensor(0.9134)
focused,319,12.76,tensor(0.9028)
focused,319,12.76,tensor(0.8858)
focused,319,12.76,tensor(0.8513)
focused,319,12.76,tensor(0.8209)
focused,320,12.8,tensor(0.9359)
focused,320,12.8,tensor(0.9294)
focused,320,12.8,tensor(0.9201)
focused,320,12.8,tensor(0.9156)
focused,320,12.8,tensor(0.9020)
focused,320,12.8,tensor(0.8838)
focused,320,12.8,tensor(0.7929)
focused,320,12.8,tensor(0.7108)
focused,320,12.8,tensor(0.5783)
focused,321,12.84,tensor(0.9392)
focused,321,12.84,tensor(0.9311)
focused,321,12.84,tensor(0.9199)
focused,321,12.84,tensor(0.9169)
focused,321,12.84,tensor(0.9038)
focused,321,12.84,tensor(0.8845)
focused,321,12.84,tensor(0.7517)
focused,321,12.84,tensor(0.6387)
focused,322,12.88,tensor(0.9430)
focused,322,12.88,tensor(0.9313)
focused,322,12.88,tensor(0.9233)
focused,322,12.88,tensor(0.9155)
focused,322,12.88,tensor(0.8995)
focused,322,12.88,tensor(0.8853)
focused,322,12.88,tensor(0.7897)
focused,322,12.88,tensor(0.7294)
focused,323,12.92,tensor(0.9392)
focused,323,12.92,tensor(0.9336)
focused,323,12.92,tensor(0.9252)
focused,323,12.92,tensor(0.9084)
focused,323,12.92,tensor(0.8987)
focused,323,12.92,tensor(0.8838)
focused,323,12.92,tensor(0.7132)
focused,323,12.92,tensor(0.7043)
focused,324,12.96,tensor(0.9343)
focused,324,12.96,tensor(0.9334)
focused,324,12.96,tensor(0.9328)
focused,324,12.96,tensor(0.9159)
focused,324,12.96,tensor(0.9007)
focused,324,12.96,tensor(0.8823)
focused,324,12.96,tensor(0.6546)
focused,324,12.96,tensor(0.6384)
focused,325,13.0,tensor(0.9343)
focused,325,13.0,tensor(0.9304)
focused,325,13.0,tensor(0.9290)
focused,325,13.0,tensor(0.9147)
focused,325,13.0,tensor(0.8927)
focused,325,13.0,tensor(0.8879)
focused,325,13.0,tensor(0.6964)
focused,325,13.0,tensor(0.6213)
focused,326,13.04,tensor(0.9415)
focused,326,13.04,tensor(0.9300)
focused,326,13.04,tensor(0.9274)
focused,326,13.04,tensor(0.9122)
focused,326,13.04,tensor(0.8908)
focused,326,13.04,tensor(0.8893)
focused,326,13.04,tensor(0.8815)
focused,326,13.04,tensor(0.6868)
focused,327,13.08,tensor(0.9385)
focused,327,13.08,tensor(0.9317)
focused,327,13.08,tensor(0.9267)
focused,327,13.08,tensor(0.9160)
focused,327,13.08,tensor(0.8878)
focused,327,13.08,tensor(0.8827)
focused,327,13.08,tensor(0.8654)
focused,327,13.08,tensor(0.6662)
focused,328,13.12,tensor(0.9386)
focused,328,13.12,tensor(0.9303)
focused,328,13.12,tensor(0.9246)
focused,328,13.12,tensor(0.9150)
focused,328,13.12,tensor(0.8888)
focused,328,13.12,tensor(0.8815)
focused,328,13.12,tensor(0.8784)
focused,328,13.12,tensor(0.7123)
focused,329,13.16,tensor(0.9373)
focused,329,13.16,tensor(0.9229)
focused,329,13.16,tensor(0.9154)
